shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_1_23,28.584236,77.37574,2,171.845
shp_1_23,28.583574,77.375954,3,248.305
shp_1_23,28.582121,77.376678,4,424.988
shp_1_23,28.58173,77.376862,5,471.907
shp_1_23,28.579737,77.377396,6,699.868
shp_1_23,28.578535,77.37764,7,835.619
shp_1_23,28.575861,77.378044,8,1135.893
shp_1_23,28.574362,77.378258,9,1304.262
shp_1_23,28.574362,77.378258,10,1304.262
shp_1_23,28.572836,77.37851,11,1475.752
shp_1_23,28.569965,77.37899,12,1798.732
shp_1_23,28.56534,77.379684,13,2318.199
shp_1_23,28.56534,77.379684,14,2318.199
shp_1_23,28.564564,77.379822,15,2405.645
shp_1_23,28.564129,77.379875,16,2454.266
shp_1_23,28.563505,77.380066,17,2526.183
shp_1_23,28.563297,77.380173,18,2551.532
shp_1_23,28.56275,77.380531,19,2621.757
shp_1_23,28.561342,77.381477,20,2803.898
shp_1_23,28.556068,77.384972,21,3483.035
shp_1_23,28.556068,77.384972,22,3483.035
shp_1_23,28.555199000000002,77.385544,23,3594.991
shp_1_23,28.554977,77.385681,24,3623.077
shp_1_23,28.553873,77.386398,25,3764.733
shp_1_23,28.553337,77.386887,26,3841.032
shp_1_23,28.551731,77.388588,27,4085.323
shp_1_23,28.551167,77.388977,28,4158.519
shp_1_23,28.550943,77.389107,29,4186.317
shp_1_23,28.54961,77.389809,30,4350.004
shp_1_23,28.549316,77.389969,31,4386.395
shp_1_23,28.549316,77.389969,32,4386.395
shp_1_23,28.548691,77.39032,33,4463.815
shp_1_23,28.548222,77.390526,34,4519.772
shp_1_23,28.547766,77.390709,35,4573.605
shp_1_23,28.54661,77.391045,36,4706.372
shp_1_23,28.544966,77.391495,37,4894.614
shp_1_23,28.544485,77.39164,38,4949.967
shp_1_23,28.544031,77.391876,39,5005.492
shp_1_23,28.542461,77.392815,40,5203.071
shp_1_23,28.54211,77.393089,41,5250.287
shp_1_23,28.540785,77.394333,42,5441.655
shp_1_23,28.540625,77.394417,43,5461.478
shp_1_23,28.540438,77.394463,44,5482.54
shp_1_23,28.534136,77.394585,45,6184.152
shp_1_23,28.532415,77.394783,46,6376.599
shp_1_23,28.532415,77.394783,47,6376.599
shp_1_23,28.52964,77.395111,48,6687.263
shp_1_23,28.526852,77.39547,49,6999.649
shp_1_23,28.52647,77.395363,50,7043.502
shp_1_23,28.52603,77.395226,51,7094.285
shp_1_23,28.525303,77.394943,52,7179.768
shp_1_23,28.524342,77.394875,53,7286.965
shp_1_23,28.523897,77.395042,54,7338.795
shp_1_23,28.523512,77.395287,55,7388.249
shp_1_23,28.522972,77.395737,56,7462.468
shp_1_23,28.522295,77.396461,57,7565.968
shp_1_23,28.522295,77.396461,58,7565.968
shp_1_23,28.521551,77.397217,59,7677.086
shp_1_23,28.521198,77.397545,60,7727.854
shp_1_23,28.520643,77.397903,61,7798.932
shp_1_23,28.519144,77.398796,62,7987.376
shp_1_23,28.517183,77.399834,63,8227.832
shp_1_23,28.515181,77.400856,64,8472.23
shp_1_23,28.514063,77.401413,65,8608.292
shp_1_23,28.513422,77.401802,66,8688.969
shp_1_23,28.510788,77.403625,67,9032.35
shp_1_23,28.510788,77.403625,68,9032.35
shp_1_23,28.506504,77.406609,69,9591.115
shp_1_23,28.504541,77.40799,70,9848.188
shp_1_23,28.504265,77.40815,71,9882.773
shp_1_23,28.503624,77.40844,72,9959.473
shp_1_23,28.503237,77.408478,73,10002.713
shp_1_23,28.502872,77.408455,74,10043.39
shp_1_23,28.502487,77.408417,75,10086.396
shp_1_23,28.501711,77.408516,76,10173.42
shp_1_23,28.501028,77.408806,77,10254.61
shp_1_23,28.500544,77.409233,78,10322.532
shp_1_23,28.500267,77.409691,79,10377.259
shp_1_23,28.499722,77.410889,80,10509.292
shp_1_23,28.498968,77.412857,81,10719.547
shp_1_21,28.498968,77.412857,1,0.0
shp_1_21,28.497831,77.415604,2,296.381
shp_1_21,28.49732,77.416733,3,420.898
shp_1_21,28.495819,77.419991,4,780.532
shp_1_21,28.49544,77.420685,5,861.044
shp_1_21,28.494841,77.421616,6,973.361
shp_1_21,28.494282,77.422394,7,1071.859
shp_1_21,28.494282,77.422394,8,1071.859
shp_1_21,28.490328,77.427315,9,1724.195
shp_1_21,28.488211,77.430336,10,2102.569
shp_1_21,28.487667,77.431259,11,2211.124
shp_1_21,28.486313,77.43309,12,2445.036
shp_1_21,28.486313,77.43309,13,2445.036
shp_1_21,28.484623,77.435219,14,2725.984
shp_1_21,28.483387,77.436974,15,2945.716
shp_1_21,28.481709,77.439293,16,3239.538
shp_1_21,28.481234,77.439926,17,3321.264
shp_1_21,28.480556,77.44072,18,3429.274
shp_1_21,28.479021,77.442421,19,3668.138
shp_1_21,28.479021,77.442421,20,3668.138
shp_1_21,28.476748,77.444954,21,4022.524
shp_1_21,28.475901,77.445869,22,4152.117
shp_1_21,28.475111,77.446663,23,4269.625
shp_1_21,28.473392,77.44828,24,4517.935
shp_1_21,28.472908,77.448883,25,4597.627
shp_1_21,28.472507,77.449455,26,4669.36
shp_1_21,28.46937,77.454269,27,5255.681
shp_1_21,28.468782,77.455215,28,5369.16
shp_1_21,28.468782,77.455215,29,5369.16
shp_1_21,28.468544,77.455536,30,5410.029
shp_1_21,28.46751,77.457245,31,5613.108
shp_1_21,28.466709,77.458313,32,5750.504
shp_1_21,28.465511,77.459602,33,5934.318
shp_1_21,28.463501,77.461464,34,6222.758
shp_1_21,28.461901,77.463348,35,6479.272
shp_1_21,28.459314,77.466171,36,6878.389
shp_1_21,28.459314,77.466171,37,6878.389
shp_1_21,28.458054,77.467461,38,7066.695
shp_1_21,28.456886,77.468872,39,7256.676
shp_1_21,28.456255,77.469589,40,7355.988
shp_1_21,28.455,77.470909,41,7546.032
shp_1_21,28.453642,77.472168,42,7741.359
shp_1_21,28.452103,77.473518,43,7957.9
shp_1_21,28.450949,77.474472,44,8116.38
shp_1_21,28.44808,77.476624,45,8499.003
shp_1_21,28.44808,77.476624,46,8499.003
shp_1_21,28.446924,77.477463,47,8651.789
shp_1_21,28.446495,77.477829,48,8711.277
shp_1_21,28.445946,77.478401,49,8794.428
shp_1_21,28.445494,77.479057,50,8875.979
shp_1_21,28.44523,77.479546,51,8931.746
shp_1_21,28.44507,77.47995,52,8975.336
shp_1_21,28.44496,77.480263,53,9008.189
shp_1_21,28.444851,77.480606,54,9044.004
shp_1_21,28.444761,77.480995,55,9083.517
shp_1_21,28.444685,77.481453,56,9129.183
shp_1_21,28.444649,77.481827,57,9165.903
shp_1_21,28.444635,77.482346,58,9216.313
shp_1_21,28.444672,77.482887,59,9269.48
shp_1_21,28.44475,77.483467,60,9327.261
shp_1_21,28.444864,77.483971,61,9378.112
shp_1_21,28.445034,77.484482,62,9431.957
shp_1_21,28.445232,77.484947,63,9482.423
shp_1_21,28.445431,77.485336,64,9526.353
shp_1_21,28.445652,77.485703,65,9569.819
shp_1_21,28.446638,77.487083,66,9743.951
shp_1_21,28.447495,77.488235,67,9891.684
shp_1_21,28.449495,77.490646,68,10216.12
shp_1_21,28.449942,77.491096,69,10282.619
shp_1_21,28.450794,77.491928,70,10407.354
shp_1_21,28.451468,77.492653,71,10510.511
shp_1_21,28.452223,77.493629,72,10637.753
shp_1_21,28.452583,77.494125,73,10700.906
shp_1_21,28.453423,77.495415,74,10858.278
shp_1_21,28.455198,77.497665,75,11154.217
shp_1_21,28.456478,77.499542,76,11386.581
shp_1_21,28.457052,77.500305,77,11484.745
shp_1_21,28.457052,77.500305,78,11484.745
shp_1_21,28.458565,77.50222,79,11736.869
shp_1_21,28.460886,77.505219,80,12127.614
shp_1_21,28.463413,77.508339,81,12542.697
shp_1_21,28.463413,77.508339,82,12542.697
shp_1_21,28.464491,77.509727,83,12723.91
shp_1_21,28.464689,77.509949,84,12754.873
shp_1_21,28.464897,77.510109,85,12783.179
shp_1_21,28.465067,77.510208,86,12804.311
shp_1_21,28.465244,77.510292,87,12825.4
shp_1_21,28.465391,77.51033,88,12842.402
shp_1_21,28.465595,77.510361,89,12865.349
shp_1_21,28.465826,77.510368,90,12891.017
shp_1_21,28.466026,77.510345,91,12913.346
shp_1_21,28.466244,77.510277,92,12938.438
shp_1_21,28.466511,77.510139,93,12971.21
shp_1_21,28.466707,77.509987,94,12997.662
shp_1_21,28.467184,77.509575,95,13064.201
shp_1_21,28.467379,77.509445,96,13089.643
shp_1_21,28.467634,77.509315,97,13120.615
shp_1_21,28.467867,77.509262,98,13147.081
shp_1_21,28.468142,77.509239,99,13177.651
shp_1_21,28.468321,77.509247,100,13197.813
shp_1_21,28.468523,77.509285,101,13220.522
shp_1_21,28.468748,77.509369,102,13246.888
shp_1_21,28.468874,77.50943,103,13262.172
shp_1_21,28.469093,77.50959,104,13290.992
shp_1_21,28.469191,77.509674,105,13304.779
shp_1_21,28.469355,77.509842,106,13329.461
shp_1_21,28.469505,77.510048,107,13355.255
shp_1_21,28.47105,77.512711,108,13667.525
shp_1_21,28.47105,77.512711,109,13667.525
shp_1_21,28.478491000000002,77.525696,110,15184.344
shp_1_21,28.478491000000002,77.525696,111,15184.344
shp_1_21,28.484701,77.536484,112,16446.064
shp_1_21,28.484701,77.536484,113,16446.064
shp_1_21,28.489029,77.543983,114,17323.959
shp_1_22,28.512594,77.185875,1,0.0
shp_1_22,28.511543,77.184303,2,192.827
shp_1_22,28.509539,77.180237,3,648.945
shp_1_22,28.509375,77.179871,4,688.907
shp_1_22,28.50927,77.179497,5,727.92
shp_1_22,28.509167,77.17894,6,783.537
shp_1_22,28.509027,77.177673,7,908.122
shp_1_22,28.508978,77.177452,8,930.439
shp_1_22,28.508928,77.177292,9,947.365
shp_1_22,28.508863,77.177124,10,965.017
shp_1_22,28.508678,77.17672,11,1009.582
shp_1_22,28.508575,77.176537,12,1030.761
shp_1_22,28.508505,77.17643,13,1043.714
shp_1_22,28.508369,77.176262,14,1066.443
shp_1_22,28.508215,77.176094,15,1090.209
shp_1_22,28.507732,77.175644,16,1159.222
shp_1_22,28.506741,77.17498,17,1287.722
shp_1_22,28.506592,77.174858,18,1308.045
shp_1_22,28.506592,77.174858,19,1308.045
shp_1_22,28.504885,77.173447,20,1542.692
shp_1_22,28.504271,77.172768,21,1638.156
shp_1_22,28.504187,77.172623,22,1654.954
shp_1_22,28.50411,77.17247,23,1672.327
shp_1_22,28.503729,77.171768,24,1752.981
shp_1_22,28.501726,77.167114,25,2259.931
shp_1_22,28.49971,77.162811,26,2737.251
shp_1_22,28.499508,77.162331,27,2789.45
shp_1_22,28.499146,77.161369,28,2891.887
shp_1_22,28.499146,77.161369,29,2891.887
shp_1_22,28.498764,77.160355,30,2999.309
shp_1_22,28.498455,77.159637,31,3077.943
shp_1_22,28.497009,77.156364,32,3436.139
shp_1_22,28.494364,77.150436,33,4086.542
shp_1_22,28.493776,77.14917,34,4226.597
shp_1_22,28.493776,77.14917,35,4226.597
shp_1_22,28.492638,77.146545,36,4513.176
shp_1_22,28.492096,77.145203,37,4657.638
shp_1_22,28.491026,77.142143,38,4979.596
shp_1_22,28.490578,77.141327,39,5073.907
shp_1_22,28.489418,77.138992,40,5336.418
shp_1_22,28.487669,77.135223,41,5753.282
shp_1_22,28.486706,77.133369,42,5963.803
shp_1_22,28.485138,77.131416,43,6222.465
shp_1_22,28.48402,77.13031,44,6387.811
shp_1_22,28.482063,77.127502,45,6738.0
shp_1_22,28.481091,77.126221,46,6904.044
shp_1_22,28.480757,77.125748,47,6963.344
shp_1_22,28.480757,77.125748,48,6963.344
shp_1_22,28.47978,77.12439,49,7135.076
shp_1_22,28.479307,77.123779,50,7214.728
shp_1_22,28.478941,77.123032,51,7298.026
shp_1_22,28.47884,77.12265,52,7337.303
shp_1_22,28.478783,77.122223,53,7379.365
shp_1_22,28.478804,77.121635,54,7437.314
shp_1_22,28.478931,77.120987,55,7502.042
shp_1_22,28.479185,77.120384,56,7567.387
shp_1_22,28.480017,77.119141,57,7720.417
shp_1_22,28.480602,77.118225,58,7830.989
shp_1_22,28.480803,77.117752,59,7882.794
shp_1_22,28.48097,77.117035,60,7954.912
shp_1_22,28.481188,77.115982,61,8060.746
shp_1_22,28.481396,77.114876,62,8171.792
shp_1_22,28.481539,77.114204,63,8239.515
shp_1_22,28.481619,77.113594,64,8299.968
shp_1_22,28.481611,77.113129,65,8345.552
shp_1_22,28.481581,77.112373,66,8419.0
shp_1_22,28.481546,77.111771,67,8478.083
shp_1_22,28.48156,77.111244,68,8529.603
shp_1_22,28.481602,77.110992,69,8555.206
shp_1_22,28.481691,77.110603,70,8594.387
shp_1_22,28.481819,77.110237,71,8633.046
shp_1_22,28.482046,77.109772,72,8684.77
shp_1_22,28.482327,77.10923,73,8746.193
shp_1_22,28.482422,77.108994,74,8771.816
shp_1_22,28.482569,77.108528,75,8820.333
shp_1_22,28.482624,77.108223,76,8850.896
shp_1_22,28.482656,77.107941,77,8878.667
shp_1_22,28.482662,77.107628,78,8908.947
shp_1_22,28.482647,77.1073,79,8941.41
shp_1_22,28.482553,77.106766,80,8994.307
shp_1_22,28.482317,77.105713,81,9101.263
shp_1_22,28.482231,77.105156,82,9156.479
shp_1_22,28.482172,77.104355,83,9234.95
shp_1_22,28.482172,77.103271,84,9341.143
shp_1_22,28.482046,77.102219,85,9444.625
shp_1_22,28.482046,77.102219,86,9444.625
shp_1_22,28.481932,77.101212,87,9544.193
shp_1_22,28.481869,77.100471,88,9616.93
shp_1_22,28.481905,77.099846,89,9678.324
shp_1_22,28.482046,77.098564,90,9804.707
shp_1_22,28.482094,77.097961,91,9864.05
shp_1_22,28.482101,77.09742,92,9917.157
shp_1_22,28.482042,77.096848,93,9973.631
shp_1_22,28.481941,77.09599300000001,94,10057.867
shp_1_22,28.481813,77.095192,95,10137.239
shp_1_22,28.481642,77.094406,96,10216.434
shp_1_22,28.481298,77.09301,97,10358.685
shp_1_22,28.481298,77.09301,98,10358.685
shp_1_22,28.481024,77.091583,99,10501.219
shp_1_22,28.480852,77.09079,100,10581.482
shp_1_22,28.480652,77.089439,101,10715.428
shp_1_22,28.480589,77.088966,102,10762.298
shp_1_22,28.480639,77.08831,103,10826.973
shp_1_22,28.480696,77.087761,104,10881.038
shp_1_22,28.480606,77.086815,105,10973.9
shp_1_22,28.479588,77.07988,106,11661.93
shp_1_22,28.479588,77.07988,107,11661.93
shp_1_22,28.478628,77.074249,108,12223.157
shp_1_22,28.478559,77.073959,109,12252.207
shp_1_22,28.47847,77.073677,110,12281.712
shp_1_22,28.478363,77.073418,111,12309.854
shp_1_22,28.478178,77.073074,112,12349.452
shp_1_22,28.477886,77.072708,113,12397.773
shp_1_22,28.477468,77.072319,114,12457.518
shp_1_22,28.477003,77.072083,115,12514.576
shp_1_22,28.47654,77.071938,116,12567.951
shp_1_22,28.475864,77.071861,117,12643.388
shp_1_22,28.472324,77.072388,118,13040.985
shp_1_22,28.472324,77.072388,119,13040.985
shp_1_22,28.462107,77.073853,120,14187.223
shp_1_22,28.461836,77.073883,121,14217.614
shp_1_22,28.461544,77.073883,122,14250.133
shp_1_22,28.461264,77.073845,123,14281.606
shp_1_22,28.461012,77.073792,124,14310.019
shp_1_22,28.460823,77.073723,125,14332.107
shp_1_22,28.460644,77.073647,126,14353.352
shp_1_22,28.460487,77.07357,127,14372.459
shp_1_22,28.46032,77.073456,128,14394.327
shp_1_22,28.460171,77.073341,129,14414.298
shp_1_22,28.459364,77.072639,130,14527.313
shp_1_24,28.494064,77.093971,1,0.0
shp_1_24,28.496742,77.095657,2,340.374
shp_1_24,28.49802,77.096405,3,500.455
shp_1_24,28.498369,77.096581,4,542.921
shp_1_24,28.498623,77.096664,5,572.26
shp_1_24,28.49889,77.096687,6,602.133
shp_1_24,28.499191,77.096634,7,636.054
shp_1_24,28.499372,77.09655,8,657.831
shp_1_24,28.499493,77.096474,9,672.965
shp_1_24,28.499828,77.096161,10,721.607
shp_1_24,28.500296,77.095413,11,811.187
shp_1_24,28.501034,77.094208,12,954.769
shp_1_24,28.501034,77.094208,13,954.769
shp_1_24,28.501278,77.093803,14,1002.693
shp_1_24,28.501387,77.093506,15,1034.598
shp_1_24,28.50144,77.093269,16,1058.573
shp_1_24,28.50145,77.092896,17,1094.605
shp_1_24,28.5014,77.092644,18,1120.476
shp_1_24,28.501324,77.092354,19,1149.764
shp_1_24,28.501211,77.09214,20,1174.069
shp_1_24,28.501047,77.091942,21,1200.604
shp_1_24,28.500324,77.091248,22,1306.06
shp_1_24,28.498573,77.089622,23,1557.566
shp_1_24,28.498062,77.089157,24,1630.335
shp_1_24,28.498062,77.089157,25,1630.335
shp_1_24,28.495832,77.086998,26,1956.328
shp_1_24,28.495605,77.0868,27,1988.245
shp_1_24,28.495407,77.086685,28,2013.185
shp_1_24,28.495134,77.086601,29,2044.453
shp_1_24,28.494854,77.086578,30,2075.78
shp_1_24,28.494698,77.086594,31,2093.413
shp_1_24,28.494492,77.086655,32,2117.044
shp_1_24,28.494122,77.086861,33,2163.026
shp_1_24,28.493837,77.087051,34,2199.586
shp_1_24,28.49325,77.08754,35,2280.828
shp_1_24,28.493008,77.08773,36,2313.249
shp_1_24,28.492846,77.087822,37,2333.44
shp_1_24,28.492666,77.087898,38,2354.899
shp_1_24,28.492367,77.08799,39,2389.295
shp_1_24,28.491703,77.088135,40,2464.575
shp_1_24,28.491703,77.088135,41,2464.575
shp_1_24,28.491167,77.088264,42,2525.603
shp_1_24,28.490744,77.088387,43,2574.003
shp_1_24,28.490536,77.088493,44,2599.487
shp_1_24,28.490258999999998,77.088684,45,2635.555
shp_1_24,28.490005,77.088951,46,2674.011
shp_1_24,28.489555,77.089676,47,2760.889
shp_1_24,28.489,77.090523,48,2864.596
shp_1_24,28.488482,77.09137,49,2965.456
shp_1_24,28.488234,77.091797,50,3015.321
shp_1_24,28.487989,77.092194,51,3062.704
shp_1_24,28.487793,77.092537,52,3102.57
shp_1_24,28.487793,77.092537,53,3102.57
shp_1_24,28.487541,77.092972,54,3153.876
shp_1_24,28.486656,77.094398,55,3324.723
shp_1_24,28.486441,77.094704,56,3363.186
shp_1_24,28.486252,77.094925,57,3393.028
shp_1_24,28.486109,77.095039,58,3412.919
shp_1_24,28.485924,77.095131,59,3435.255
shp_1_24,28.485718,77.095207,60,3459.193
shp_1_24,28.485548,77.09523,61,3478.307
shp_1_24,28.485048,77.095215,62,3533.893
shp_1_24,28.484066,77.09507,63,3644.291
shp_1_24,28.482706,77.094856,64,3797.111
shp_1_24,28.482527,77.094826,65,3817.217
shp_1_24,28.482069,77.094696,66,3869.731
shp_1_24,28.480999,77.094421,67,3991.847
shp_1_24,28.480999,77.094421,68,3991.847
shp_1_24,28.480999,77.094421,69,3991.847
shp_1_24,28.480999,77.094421,70,3991.847
shp_1_24,28.479343,77.093941,71,4182.018
shp_1_24,28.478853,77.093834,72,4237.657
shp_1_24,28.478155,77.093803,73,4315.408
shp_1_24,28.472815,77.093925,74,4909.939
shp_1_24,28.471981,77.093933,75,5002.861
shp_1_24,28.471981,77.093933,76,5002.861
shp_1_24,28.471426,77.093941,77,5064.569
shp_1_24,28.470964,77.093933,78,5115.858
shp_1_24,28.470421,77.093941,79,5176.544
shp_1_24,28.469864,77.094002,80,5238.866
shp_1_24,28.46928,77.094093,81,5304.306
shp_1_24,28.463591,77.095139,82,5946.006
shp_1_24,28.462643,77.095398,83,6054.391
shp_1_24,28.462145,77.09552,84,6111.177
shp_1_24,28.460264,77.096077,85,6327.371
shp_1_24,28.458412,77.096634,86,6540.646
shp_1_24,28.458412,77.096634,87,6540.646
shp_1_24,28.457422,77.096931,88,6654.589
shp_1_24,28.4534,77.098068,89,7116.254
shp_1_24,28.447769,77.100029,90,7771.534
shp_1_24,28.447428,77.100128,91,7810.93
shp_1_24,28.447428,77.100128,92,7810.93
shp_1_24,28.443752,77.101212,93,8233.517
shp_1_24,28.443159,77.101418,94,8302.568
shp_1_24,28.44084,77.102287,95,8574.35
shp_1_24,28.437498,77.103523,96,8965.62
shp_1_24,28.434137,77.104538,97,9352.572
shp_1_24,28.434137,77.104538,98,9352.572
shp_1_24,28.432259,77.105103,99,9569.024
shp_1_24,28.431517,77.105286,100,9653.416
shp_1_24,28.430679,77.105324,101,9746.808
shp_1_24,28.427378,77.10527,102,10114.305
shp_1_24,28.424585,77.105194,103,10425.216
shp_1_25,28.512714,77.185791,1,0.0
shp_1_25,28.520638,77.199379,2,1595.12
shp_1_25,28.520638,77.199379,3,1595.12
shp_1_25,28.529057,77.204796,4,2671.745
shp_1_25,28.529057,77.204796,5,2671.745
shp_1_25,28.529774,77.204613,6,2753.345
shp_1_25,28.530121,77.20459,7,2792.123
shp_1_25,28.532854,77.205345,8,3105.391
shp_1_25,28.535564,77.206116,9,3416.253
shp_1_25,28.538406,77.206696,10,3737.671
shp_1_25,28.542471,77.206398,11,4191.026
shp_1_25,28.544262,77.20668,12,4392.477
shp_1_25,28.544262,77.20668,13,4392.477
shp_1_25,28.546585,77.206772,14,4651.171
shp_1_25,28.547405,77.206635,15,4743.381
shp_1_25,28.548542,77.205971,16,4885.807
shp_1_25,28.549095,77.20591,17,4947.583
shp_1_25,28.551859,77.205688,18,5256.077
shp_1_25,28.555206,77.206116,19,5630.979
shp_1_25,28.556484,77.206444,20,5776.847
shp_1_25,28.55801,77.206764,21,5949.599
shp_1_25,28.559828,77.207062,22,6153.852
shp_1_25,28.559828,77.207062,23,6153.852
shp_1_25,28.561657,77.207359,24,6359.706
shp_1_25,28.563559,77.207535,25,6572.041
shp_1_25,28.566032,77.20755,26,6847.528
shp_1_25,28.566868,77.207771,27,6942.93
shp_1_25,28.567183,77.207863,28,6979.121
shp_1_25,28.56794,77.208046,29,7065.158
shp_1_25,28.568171,77.208092,30,7091.366
shp_1_25,28.568171,77.208092,31,7091.366
shp_1_25,28.574169,77.209274,32,7769.004
shp_1_25,28.574951,77.209457,33,7858.011
shp_1_25,28.575174,77.209534,34,7883.882
shp_1_25,28.575174,77.209534,35,7883.882
shp_1_25,28.583437,77.212303,36,8842.782
shp_1_25,28.583832,77.212326,37,8886.787
shp_1_25,28.584867,77.212318,38,9001.997
shp_1_25,28.586599,77.212502,39,9195.575
shp_1_25,28.587244,77.212563,40,9267.55
shp_1_25,28.587244,77.212563,41,9267.55
shp_1_25,28.58963,77.212769,42,9534.104
shp_1_25,28.591269,77.212639,43,9716.91
shp_1_25,28.597345,77.211067,44,10410.565
shp_1_25,28.597345,77.211067,45,10410.565
shp_1_25,28.611525,77.210052,46,11992.072
shp_1_25,28.611525,77.210052,47,11992.072
shp_1_25,28.615883,77.21225,48,12522.628
shp_1_25,28.615883,77.21225,49,12522.628
shp_1_25,28.616922,77.212349,50,12638.941
shp_1_25,28.621136,77.212708,51,13109.19
shp_1_25,28.621489,77.212891,52,13152.387
shp_1_25,28.622982,77.214005,53,13351.107
shp_1_25,28.622982,77.214005,54,13351.107
shp_1_25,28.625504,77.21563,55,13673.682
shp_1_25,28.62583,77.215744,56,13711.532
shp_1_25,28.627283,77.215775,57,13873.26
shp_1_25,28.627865,77.216064,58,13943.863
shp_1_25,28.631824,77.218758,59,14457.324
shp_1_25,28.63225,77.218994,60,14510.128
shp_1_25,28.632795,77.219238,61,14575.399
shp_1_25,28.632795,77.219238,62,14575.399
shp_1_25,28.633139,77.219376,63,14615.691
shp_1_25,28.633596,77.219513,64,14668.487
shp_1_25,28.63406,77.219627,65,14721.287
shp_1_25,28.643492,77.222717,66,15813.575
shp_1_25,28.643492,77.222717,67,15813.575
shp_1_25,28.649277,77.226486,68,16555.711
shp_1_25,28.649277,77.226486,69,16555.711
shp_1_25,28.656029,77.230011,70,17382.424
shp_1_25,28.656029,77.230011,71,17382.424
shp_1_25,28.656122,77.230057,72,17393.809
shp_1_25,28.65649,77.230179,73,17436.549
shp_1_25,28.658422,77.230309,74,17651.994
shp_1_25,28.659256,77.230339,75,17744.67
shp_1_25,28.663395,77.230011,76,18206.646
shp_1_25,28.665253,77.229309,77,18424.447
shp_1_25,28.667503,77.228165,78,18698.9
shp_1_25,28.667503,77.228165,79,18698.9
shp_1_25,28.6686,77.227577,80,18833.699
shp_1_25,28.669811,77.227127,81,18975.492
shp_1_25,28.671947,77.226219,82,19229.174
shp_1_25,28.672489,77.226013,83,19292.92
shp_1_25,28.673347,77.225868,84,19389.561
shp_1_25,28.674191,77.225739,85,19484.113
shp_1_25,28.675117,77.22554,86,19589.246
shp_1_25,28.675667,77.225403,87,19651.73
shp_1_25,28.676842,77.224998,88,19788.449
shp_1_25,28.676842,77.224998,89,19788.449
shp_1_25,28.67877,77.224373,90,20011.539
shp_1_25,28.679277,77.224182,91,20071.139
shp_1_25,28.679722,77.223915,92,20126.98
shp_1_25,28.680069,77.223679,93,20171.854
shp_1_25,28.680651,77.223312,94,20245.844
shp_1_25,28.681057,77.223045,95,20298.252
shp_1_25,28.681576,77.222717,96,20364.279
shp_1_25,28.681902,77.222565,97,20403.506
shp_1_25,28.68218,77.222534,98,20434.605
shp_1_25,28.682682,77.222511,99,20490.408
shp_1_25,28.686317,77.221695,100,20902.996
shp_1_25,28.687819,77.221458,101,21071.607
shp_1_25,28.687819,77.221458,102,21071.607
shp_1_25,28.694765,77.212418,103,22245.199
shp_1_27,28.339899,77.331657,1,0.0
shp_1_27,28.354649,77.31617,2,2235.628
shp_1_27,28.354649,77.31617,3,2235.628
shp_1_27,28.361563,77.31559,4,3007.569
shp_1_27,28.363749,77.315399,5,3251.604
shp_1_27,28.366817,77.315155,6,3593.909
shp_1_27,28.368078,77.315025,7,3734.956
shp_1_27,28.370232,77.314865,8,3975.059
shp_1_27,28.370232,77.314865,9,3975.059
shp_1_27,28.386362,77.298782,10,6363.645
shp_1_27,28.386362,77.298782,11,6363.645
shp_1_27,28.400707,77.309105,12,8253.602
shp_1_27,28.400707,77.309105,13,8253.602
shp_1_27,28.412174,77.311302,14,9547.97
shp_1_27,28.412174,77.311302,15,9547.97
shp_1_27,28.412468,77.311287,16,9580.729
shp_1_27,28.413368,77.311203,17,9681.255
shp_1_27,28.415279,77.310944,18,9895.508
shp_1_27,28.416553,77.310852,19,10037.576
shp_1_27,28.42271,77.310318,20,10725.046
shp_1_27,28.42271,77.310318,21,10725.046
shp_1_27,28.440586,77.305992,22,12759.535
shp_1_27,28.440586,77.305992,23,12759.535
shp_1_27,28.44862,77.308098,24,13677.257
shp_1_27,28.44862,77.308098,25,13677.257
shp_1_27,28.462435,77.305252,26,15240.066
shp_1_27,28.462435,77.305252,27,15240.066
shp_1_27,28.47797,77.304916,28,16969.727
shp_1_27,28.47797,77.304916,29,16969.727
shp_1_27,28.4932,77.30085,30,18711.277
shp_1_27,28.4932,77.30085,31,18711.277
shp_1_27,28.502377,77.299187,32,19745.625
shp_1_27,28.502377,77.299187,33,19745.625
shp_1_27,28.504316,77.300003,34,19975.773
shp_1_27,28.505013,77.300247,35,20056.857
shp_1_27,28.50535,77.300285,36,20094.725
shp_1_27,28.505629,77.300285,37,20125.783
shp_1_27,28.505905,77.300247,38,20156.762
shp_1_27,28.506157,77.300186,39,20185.355
shp_1_27,28.506409,77.300102,40,20214.559
shp_1_27,28.508617,77.299103,41,20479.102
shp_1_27,28.514328,77.296745,42,21155.594
shp_1_27,28.515501,77.296227,43,21295.527
shp_1_27,28.51692,77.295662,44,21462.918
shp_1_27,28.518137,77.295151,45,21607.332
shp_1_27,28.518751,77.294922,46,21679.188
shp_1_27,28.519701,77.29454,47,21791.348
shp_1_27,28.519701,77.29454,48,21791.348
shp_1_27,28.520441,77.294136,49,21882.686
shp_1_27,28.520897,77.293854,50,21940.408
shp_1_27,28.522152,77.293236,51,22092.73
shp_1_27,28.524748,77.291916,52,22409.02
