route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
24,weekday,13112,,,,,shp_1_36,0,0
24,weekday,13113,,,,,shp_1_36,0,0
24,weekday,13114,,,,,shp_1_36,0,0
24,weekday,13115,,,,,shp_1_36,0,0
24,weekday,13116,,,,,shp_1_36,0,0
24,weekday,13117,,,,,shp_1_36,0,0
24,weekday,13118,,,,,shp_1_36,0,0
24,weekday,13119,,,,,shp_1_36,0,0
24,weekday,13120,,,,,shp_1_36,0,0
24,weekday,13121,,,,,shp_1_36,0,0
24,weekday,13122,,,,,shp_1_36,0,0
24,weekday,13123,,,,,shp_1_36,0,0
24,weekday,13124,,,,,shp_1_36,0,0
24,weekday,13125,,,,,shp_1_36,0,0
25,weekday,13455,,,,,shp_1_4,0,0
25,weekday,13456,,,,,shp_1_4,0,0
25,weekday,13457,,,,,shp_1_4,0,0
25,weekday,13458,,,,,shp_1_4,0,0
25,weekday,13459,,,,,shp_1_4,0,0
25,weekday,13460,,,,,shp_1_4,0,0
25,weekday,13461,,,,,shp_1_4,0,0
25,weekday,13462,,,,,shp_1_4,0,0
25,weekday,13463,,,,,shp_1_4,0,0
25,weekday,13464,,,,,shp_1_4,0,0
25,weekday,13465,,,,,shp_1_4,0,0
25,weekday,13466,,,,,shp_1_4,0,0
25,weekday,13467,,,,,shp_1_4,0,0
25,weekday,13468,,,,,shp_1_4,0,0
25,weekday,13469,,,,,shp_1_4,0,0
25,weekday,13470,,,,,shp_1_4,0,0
25,weekday,13471,,,,,shp_1_4,0,0
25,weekday,13472,,,,,shp_1_4,0,0
25,weekday,13473,,,,,shp_1_4,0,0
25,weekday,13474,,,,,shp_1_4,0,0
25,weekday,13475,,,,,shp_1_4,0,0
25,weekday,13476,,,,,shp_1_4,0,0
25,weekday,13477,,,,,shp_1_4,0,0
25,weekday,13478,,,,,shp_1_4,0,0
25,weekday,13479,,,,,shp_1_4,0,0
25,weekday,13480,,,,,shp_1_4,0,0
25,weekday,13481,,,,,shp_1_4,0,0
25,weekday,13482,,,,,shp_1_4,0,0
25,weekday,13483,,,,,shp_1_4,0,0
25,weekday,13484,,,,,shp_1_4,0,0
25,weekday,13485,,,,,shp_1_4,0,0
25,weekday,13486,,,,,shp_1_4,0,0
25,weekday,13487,,,,,shp_1_4,0,0
25,weekday,13488,,,,,shp_1_4,0,0
25,weekday,13489,,,,,shp_1_4,0,0
25,weekday,13490,,,,,shp_1_4,0,0
25,weekday,13491,,,,,shp_1_4,0,0
25,weekday,13492,,,,,shp_1_4,0,0
25,weekday,13493,,,,,shp_1_4,0,0
25,weekday,13494,,,,,shp_1_4,0,0
25,weekday,13495,,,,,shp_1_4,0,0
25,weekday,13496,,,,,shp_1_4,0,0
25,weekday,13497,,,,,shp_1_4,0,0
25,weekday,13498,,,,,shp_1_4,0,0
25,weekday,13499,,,,,shp_1_4,0,0
25,weekday,13500,,,,,shp_1_4,0,0
25,weekday,13501,,,,,shp_1_4,0,0
25,weekday,13502,,,,,shp_1_4,0,0
25,weekday,13503,,,,,shp_1_4,0,0
25,weekday,13504,,,,,shp_1_4,0,0
25,weekday,13505,,,,,shp_1_4,0,0
25,weekday,13506,,,,,shp_1_4,0,0
25,weekday,13507,,,,,shp_1_4,0,0
25,weekday,13508,,,,,shp_1_4,0,0
25,weekday,13509,,,,,shp_1_4,0,0
25,weekday,13510,,,,,shp_1_4,0,0
25,weekday,13511,,,,,shp_1_4,0,0
25,weekday,13512,,,,,shp_1_4,0,0
25,weekday,13513,,,,,shp_1_4,0,0
25,weekday,13514,,,,,shp_1_4,0,0
25,weekday,13515,,,,,shp_1_4,0,0
25,weekday,13516,,,,,shp_1_4,0,0
25,weekday,13517,,,,,shp_1_4,0,0
25,weekday,13518,,,,,shp_1_4,0,0
25,weekday,13519,,,,,shp_1_4,0,0
25,weekday,13520,,,,,shp_1_4,0,0
25,weekday,13521,,,,,shp_1_4,0,0
25,weekday,13522,,,,,shp_1_4,0,0
25,weekday,13523,,,,,shp_1_4,0,0
25,weekday,13524,,,,,shp_1_4,0,0
25,weekday,13525,,,,,shp_1_4,0,0
25,weekday,13526,,,,,shp_1_4,0,0
25,weekday,13527,,,,,shp_1_4,0,0
25,weekday,13528,,,,,shp_1_4,0,0
25,weekday,13529,,,,,shp_1_4,0,0
25,weekday,13530,,,,,shp_1_4,0,0
25,weekday,13531,,,,,shp_1_4,0,0
25,weekday,13532,,,,,shp_1_4,0,0
25,weekday,13533,,,,,shp_1_4,0,0
25,weekday,13534,,,,,shp_1_4,0,0
25,weekday,13535,,,,,shp_1_4,0,0
25,weekday,13536,,,,,shp_1_4,0,0
25,weekday,13537,,,,,shp_1_4,0,0
25,weekday,13538,,,,,shp_1_4,0,0
25,weekday,13539,,,,,shp_1_4,0,0
25,weekday,13540,,,,,shp_1_4,0,0
25,weekday,13541,,,,,shp_1_4,0,0
25,weekday,13542,,,,,shp_1_4,0,0
25,weekday,13543,,,,,shp_1_4,0,0
25,weekday,13544,,,,,shp_1_4,0,0
25,weekday,13545,,,,,shp_1_4,0,0
25,weekday,13546,,,,,shp_1_4,0,0
25,weekday,13547,,,,,shp_1_4,0,0
25,weekday,13548,,,,,shp_1_4,0,0
25,weekday,13549,,,,,shp_1_4,0,0
25,weekday,13550,,,,,shp_1_4,0,0
25,weekday,13551,,,,,shp_1_4,0,0
25,weekday,13552,,,,,shp_1_4,0,0
25,weekday,13553,,,,,shp_1_4,0,0
25,weekday,13554,,,,,shp_1_4,0,0
25,weekday,13555,,,,,shp_1_4,0,0
25,weekday,13556,,,,,shp_1_4,0,0
25,weekday,13557,,,,,shp_1_4,0,0
25,weekday,13558,,,,,shp_1_4,0,0
25,weekday,13559,,,,,shp_1_4,0,0
25,weekday,13560,,,,,shp_1_4,0,0
25,weekday,13561,,,,,shp_1_4,0,0
26,weekday,13772,,,,,shp_1_3,0,0
26,weekday,13773,,,,,shp_1_3,0,0
26,weekday,13774,,,,,shp_1_3,0,0
26,weekday,13775,,,,,shp_1_3,0,0
26,weekday,13776,,,,,shp_1_3,0,0
26,weekday,13777,,,,,shp_1_3,0,0
26,weekday,13778,,,,,shp_1_3,0,0
26,weekday,13779,,,,,shp_1_3,0,0
26,weekday,13780,,,,,shp_1_3,0,0
26,weekday,13781,,,,,shp_1_3,0,0
26,weekday,13782,,,,,shp_1_3,0,0
26,weekday,13783,,,,,shp_1_3,0,0
26,weekday,13784,,,,,shp_1_3,0,0
26,weekday,13785,,,,,shp_1_3,0,0
26,weekday,13786,,,,,shp_1_3,0,0
26,weekday,13787,,,,,shp_1_3,0,0
26,weekday,13788,,,,,shp_1_3,0,0
26,weekday,13789,,,,,shp_1_3,0,0
26,weekday,13790,,,,,shp_1_3,0,0
26,weekday,13791,,,,,shp_1_3,0,0
26,weekday,13792,,,,,shp_1_3,0,0
26,weekday,13793,,,,,shp_1_3,0,0
26,weekday,13794,,,,,shp_1_3,0,0
26,weekday,13795,,,,,shp_1_3,0,0
26,weekday,13796,,,,,shp_1_3,0,0
26,weekday,13797,,,,,shp_1_3,0,0
26,weekday,13798,,,,,shp_1_3,0,0
26,weekday,13799,,,,,shp_1_3,0,0
26,weekday,13800,,,,,shp_1_3,0,0
26,weekday,13801,,,,,shp_1_3,0,0
26,weekday,13802,,,,,shp_1_3,0,0
26,weekday,13803,,,,,shp_1_3,0,0
26,weekday,13804,,,,,shp_1_3,0,0
26,weekday,13805,,,,,shp_1_3,0,0
26,weekday,13806,,,,,shp_1_3,0,0
26,weekday,13807,,,,,shp_1_3,0,0
26,weekday,13808,,,,,shp_1_3,0,0
26,weekday,13809,,,,,shp_1_3,0,0
26,weekday,13810,,,,,shp_1_3,0,0
26,weekday,13811,,,,,shp_1_3,0,0
26,weekday,13812,,,,,shp_1_3,0,0
26,weekday,13813,,,,,shp_1_3,0,0
26,weekday,13814,,,,,shp_1_3,0,0
26,weekday,13815,,,,,shp_1_3,0,0
26,weekday,13816,,,,,shp_1_3,0,0
26,weekday,13817,,,,,shp_1_3,0,0
26,weekday,13818,,,,,shp_1_3,0,0
26,weekday,13819,,,,,shp_1_3,0,0
26,weekday,13820,,,,,shp_1_3,0,0
26,weekday,13821,,,,,shp_1_3,0,0
26,weekday,13822,,,,,shp_1_3,0,0
26,weekday,13823,,,,,shp_1_3,0,0
26,weekday,13824,,,,,shp_1_3,0,0
26,weekday,13825,,,,,shp_1_3,0,0
26,weekday,13826,,,,,shp_1_3,0,0
26,weekday,13827,,,,,shp_1_3,0,0
26,weekday,13828,,,,,shp_1_3,0,0
26,weekday,13829,,,,,shp_1_3,0,0
26,weekday,13830,,,,,shp_1_3,0,0
26,weekday,13831,,,,,shp_1_3,0,0
26,weekday,13832,,,,,shp_1_3,0,0
26,weekday,13833,,,,,shp_1_3,0,0
26,weekday,13834,,,,,shp_1_3,0,0
26,weekday,13835,,,,,shp_1_3,0,0
26,weekday,13836,,,,,shp_1_3,0,0
26,weekday,13837,,,,,shp_1_3,0,0
26,weekday,13838,,,,,shp_1_3,0,0
26,weekday,13839,,,,,shp_1_3,0,0
26,weekday,13840,,,,,shp_1_3,0,0
26,weekday,13841,,,,,shp_1_3,0,0
26,weekday,13842,,,,,shp_1_3,0,0
26,weekday,13843,,,,,shp_1_3,0,0
26,weekday,13844,,,,,shp_1_3,0,0
26,weekday,13845,,,,,shp_1_3,0,0
26,weekday,13846,,,,,shp_1_3,0,0
26,weekday,13847,,,,,shp_1_3,0,0
26,weekday,13848,,,,,shp_1_3,0,0
26,weekday,13849,,,,,shp_1_3,0,0
26,weekday,13850,,,,,shp_1_3,0,0
26,weekday,13851,,,,,shp_1_3,0,0
26,weekday,13852,,,,,shp_1_3,0,0
26,weekday,13853,,,,,shp_1_3,0,0
26,weekday,13854,,,,,shp_1_3,0,0
26,weekday,13855,,,,,shp_1_3,0,0
26,weekday,13856,,,,,shp_1_3,0,0
26,weekday,13857,,,,,shp_1_3,0,0
26,weekday,13858,,,,,shp_1_3,0,0
26,weekday,13859,,,,,shp_1_3,0,0
26,weekday,13860,,,,,shp_1_3,0,0
26,weekday,13861,,,,,shp_1_3,0,0
26,weekday,13862,,,,,shp_1_3,0,0
26,weekday,13863,,,,,shp_1_3,0,0
26,weekday,13864,,,,,shp_1_3,0,0
26,weekday,13865,,,,,shp_1_3,0,0
26,weekday,13866,,,,,shp_1_3,0,0
26,weekday,13867,,,,,shp_1_3,0,0
26,weekday,13868,,,,,shp_1_3,0,0
26,weekday,13869,,,,,shp_1_3,0,0
26,weekday,13870,,,,,shp_1_3,0,0
26,weekday,13871,,,,,shp_1_3,0,0
26,weekday,13872,,,,,shp_1_3,0,0
26,weekday,13873,,,,,shp_1_3,0,0
26,weekday,13874,,,,,shp_1_3,0,0
26,weekday,13875,,,,,shp_1_3,0,0
26,weekday,13876,,,,,shp_1_3,0,0
26,weekday,13877,,,,,shp_1_3,0,0
27,weekday,14087,,,,,shp_1_5,0,0
27,weekday,14088,,,,,shp_1_5,0,0
27,weekday,14089,,,,,shp_1_5,0,0
27,weekday,14090,,,,,shp_1_5,0,0
27,weekday,14091,,,,,shp_1_5,0,0
27,weekday,14092,,,,,shp_1_5,0,0
27,weekday,14093,,,,,shp_1_5,0,0
27,weekday,14094,,,,,shp_1_5,0,0
27,weekday,14095,,,,,shp_1_5,0,0
27,weekday,14096,,,,,shp_1_5,0,0
27,weekday,14097,,,,,shp_1_5,0,0
27,weekday,14098,,,,,shp_1_5,0,0
27,weekday,14099,,,,,shp_1_5,0,0
27,weekday,14100,,,,,shp_1_5,0,0
27,weekday,14101,,,,,shp_1_5,0,0
27,weekday,14102,,,,,shp_1_5,0,0
27,weekday,14103,,,,,shp_1_5,0,0
27,weekday,14104,,,,,shp_1_5,0,0
27,weekday,14105,,,,,shp_1_5,0,0
27,weekday,14106,,,,,shp_1_5,0,0
27,weekday,14107,,,,,shp_1_5,0,0
27,weekday,14108,,,,,shp_1_5,0,0
27,weekday,14109,,,,,shp_1_5,0,0
27,weekday,14110,,,,,shp_1_5,0,0
27,weekday,14111,,,,,shp_1_5,0,0
27,weekday,14112,,,,,shp_1_5,0,0
27,weekday,14113,,,,,shp_1_5,0,0
27,weekday,14114,,,,,shp_1_5,0,0
27,weekday,14115,,,,,shp_1_5,0,0
27,weekday,14116,,,,,shp_1_5,0,0
27,weekday,14117,,,,,shp_1_5,0,0
27,weekday,14118,,,,,shp_1_5,0,0
27,weekday,14119,,,,,shp_1_5,0,0
27,weekday,14120,,,,,shp_1_5,0,0
27,weekday,14121,,,,,shp_1_5,0,0
27,weekday,14122,,,,,shp_1_5,0,0
27,weekday,14123,,,,,shp_1_5,0,0
27,weekday,14124,,,,,shp_1_5,0,0
27,weekday,14125,,,,,shp_1_5,0,0
27,weekday,14126,,,,,shp_1_5,0,0
27,weekday,14127,,,,,shp_1_5,0,0
27,weekday,14128,,,,,shp_1_5,0,0
27,weekday,14129,,,,,shp_1_5,0,0
27,weekday,14130,,,,,shp_1_5,0,0
27,weekday,14131,,,,,shp_1_5,0,0
27,weekday,14132,,,,,shp_1_5,0,0
27,weekday,14133,,,,,shp_1_5,0,0
27,weekday,14134,,,,,shp_1_5,0,0
27,weekday,14135,,,,,shp_1_5,0,0
27,weekday,14136,,,,,shp_1_5,0,0
27,weekday,14137,,,,,shp_1_5,0,0
27,weekday,14138,,,,,shp_1_5,0,0
27,weekday,14139,,,,,shp_1_5,0,0
27,weekday,14140,,,,,shp_1_5,0,0
27,weekday,14141,,,,,shp_1_5,0,0
27,weekday,14142,,,,,shp_1_5,0,0
27,weekday,14143,,,,,shp_1_5,0,0
27,weekday,14144,,,,,shp_1_5,0,0
27,weekday,14145,,,,,shp_1_5,0,0
27,weekday,14146,,,,,shp_1_5,0,0
27,weekday,14147,,,,,shp_1_5,0,0
27,weekday,14148,,,,,shp_1_5,0,0
27,weekday,14149,,,,,shp_1_5,0,0
27,weekday,14150,,,,,shp_1_5,0,0
27,weekday,14151,,,,,shp_1_5,0,0
27,weekday,14152,,,,,shp_1_5,0,0
27,weekday,14153,,,,,shp_1_5,0,0
27,weekday,14154,,,,,shp_1_5,0,0
27,weekday,14155,,,,,shp_1_5,0,0
27,weekday,14156,,,,,shp_1_5,0,0
27,weekday,14157,,,,,shp_1_5,0,0
27,weekday,14158,,,,,shp_1_5,0,0
27,weekday,14159,,,,,shp_1_5,0,0
27,weekday,14160,,,,,shp_1_5,0,0
27,weekday,14161,,,,,shp_1_5,0,0
27,weekday,14162,,,,,shp_1_5,0,0
27,weekday,14163,,,,,shp_1_5,0,0
27,weekday,14164,,,,,shp_1_5,0,0
27,weekday,14165,,,,,shp_1_5,0,0
27,weekday,14166,,,,,shp_1_5,0,0
27,weekday,14167,,,,,shp_1_5,0,0
27,weekday,14168,,,,,shp_1_5,0,0
27,weekday,14169,,,,,shp_1_5,0,0
27,weekday,14170,,,,,shp_1_5,0,0
27,weekday,14171,,,,,shp_1_5,0,0
27,weekday,14172,,,,,shp_1_5,0,0
27,weekday,14173,,,,,shp_1_5,0,0
27,weekday,14174,,,,,shp_1_5,0,0
27,weekday,14175,,,,,shp_1_5,0,0
27,weekday,14176,,,,,shp_1_5,0,0
27,weekday,14177,,,,,shp_1_5,0,0
27,weekday,14178,,,,,shp_1_5,0,0
27,weekday,14179,,,,,shp_1_5,0,0
27,weekday,14180,,,,,shp_1_5,0,0
27,weekday,14181,,,,,shp_1_5,0,0
27,weekday,14182,,,,,shp_1_5,0,0
27,weekday,14183,,,,,shp_1_5,0,0
27,weekday,14184,,,,,shp_1_5,0,0
27,weekday,14185,,,,,shp_1_5,0,0
27,weekday,14186,,,,,shp_1_5,0,0
27,weekday,14187,,,,,shp_1_5,0,0
27,weekday,14188,,,,,shp_1_5,0,0
27,weekday,14189,,,,,shp_1_5,0,0
27,weekday,14190,,,,,shp_1_5,0,0
27,weekday,14191,,,,,shp_1_5,0,0
27,weekday,14192,,,,,shp_1_5,0,0
27,weekday,14193,,,,,shp_1_5,0,0
27,weekday,14194,,,,,shp_1_5,0,0
27,weekday,14195,,,,,shp_1_5,0,0
27,weekday,14196,,,,,shp_1_5,0,0
27,weekday,14197,,,,,shp_1_5,0,0
27,weekday,14198,,,,,shp_1_5,0,0
27,weekday,14199,,,,,shp_1_5,0,0
3,weekday,1420,,,,,shp_1_25,0,0
27,weekday,14200,,,,,shp_1_5,0,0
27,weekday,14201,,,,,shp_1_5,0,0
27,weekday,14202,,,,,shp_1_5,0,0
27,weekday,14203,,,,,shp_1_5,0,0
27,weekday,14204,,,,,shp_1_5,0,0
27,weekday,14205,,,,,shp_1_5,0,0
27,weekday,14206,,,,,shp_1_5,0,0
27,weekday,14207,,,,,shp_1_5,0,0
27,weekday,14208,,,,,shp_1_5,0,0
27,weekday,14209,,,,,shp_1_5,0,0
3,weekday,1421,,,,,shp_1_25,0,0
27,weekday,14210,,,,,shp_1_5,0,0
27,weekday,14211,,,,,shp_1_5,0,0
27,weekday,14212,,,,,shp_1_5,0,0
27,weekday,14213,,,,,shp_1_5,0,0
27,weekday,14214,,,,,shp_1_5,0,0
27,weekday,14215,,,,,shp_1_5,0,0
27,weekday,14216,,,,,shp_1_5,0,0
27,weekday,14217,,,,,shp_1_5,0,0
3,weekday,1422,,,,,shp_1_25,0,0
3,weekday,1423,,,,,shp_1_25,0,0
3,weekday,1424,,,,,shp_1_25,0,0
3,weekday,1425,,,,,shp_1_25,0,0
3,weekday,1426,,,,,shp_1_25,0,0
3,weekday,1427,,,,,shp_1_25,0,0
3,weekday,1428,,,,,shp_1_25,0,0
3,weekday,1429,,,,,shp_1_25,0,0
3,weekday,1430,,,,,shp_1_25,0,0
3,weekday,1431,,,,,shp_1_25,0,0
3,weekday,1432,,,,,shp_1_25,0,0
3,weekday,1433,,,,,shp_1_25,0,0
3,weekday,1434,,,,,shp_1_25,0,0
3,weekday,1435,,,,,shp_1_25,0,0
3,weekday,1436,,,,,shp_1_25,0,0
3,weekday,1437,,,,,shp_1_25,0,0
3,weekday,1438,,,,,shp_1_25,0,0
3,weekday,1439,,,,,shp_1_25,0,0
3,weekday,1440,,,,,shp_1_25,0,0
3,weekday,1441,,,,,shp_1_25,0,0
3,weekday,1442,,,,,shp_1_25,0,0
3,weekday,1443,,,,,shp_1_25,0,0
3,weekday,1444,,,,,shp_1_25,0,0
28,weekday,14446,,,,,shp_1_27,0,0
28,weekday,14447,,,,,shp_1_27,0,0
28,weekday,14448,,,,,shp_1_27,0,0
28,weekday,14449,,,,,shp_1_27,0,0
3,weekday,1445,,,,,shp_1_25,0,0
28,weekday,14450,,,,,shp_1_27,0,0
28,weekday,14451,,,,,shp_1_27,0,0
28,weekday,14452,,,,,shp_1_27,0,0
28,weekday,14453,,,,,shp_1_27,0,0
28,weekday,14454,,,,,shp_1_27,0,0
28,weekday,14455,,,,,shp_1_27,0,0
28,weekday,14456,,,,,shp_1_27,0,0
28,weekday,14457,,,,,shp_1_27,0,0
28,weekday,14458,,,,,shp_1_27,0,0
28,weekday,14459,,,,,shp_1_27,0,0
3,weekday,1446,,,,,shp_1_25,0,0
28,weekday,14460,,,,,shp_1_27,0,0
28,weekday,14461,,,,,shp_1_27,0,0
28,weekday,14462,,,,,shp_1_27,0,0
28,weekday,14463,,,,,shp_1_27,0,0
28,weekday,14464,,,,,shp_1_27,0,0
28,weekday,14465,,,,,shp_1_27,0,0
28,weekday,14466,,,,,shp_1_27,0,0
28,weekday,14467,,,,,shp_1_27,0,0
28,weekday,14468,,,,,shp_1_27,0,0
28,weekday,14469,,,,,shp_1_27,0,0
3,weekday,1447,,,,,shp_1_25,0,0
28,weekday,14470,,,,,shp_1_27,0,0
28,weekday,14471,,,,,shp_1_27,0,0
28,weekday,14472,,,,,shp_1_27,0,0
28,weekday,14473,,,,,shp_1_27,0,0
28,weekday,14474,,,,,shp_1_27,0,0
28,weekday,14475,,,,,shp_1_27,0,0
28,weekday,14476,,,,,shp_1_27,0,0
28,weekday,14477,,,,,shp_1_27,0,0
28,weekday,14478,,,,,shp_1_27,0,0
28,weekday,14479,,,,,shp_1_27,0,0
3,weekday,1448,,,,,shp_1_25,0,0
28,weekday,14480,,,,,shp_1_27,0,0
28,weekday,14481,,,,,shp_1_27,0,0
28,weekday,14482,,,,,shp_1_27,0,0
28,weekday,14483,,,,,shp_1_27,0,0
28,weekday,14484,,,,,shp_1_27,0,0
28,weekday,14485,,,,,shp_1_27,0,0
28,weekday,14486,,,,,shp_1_27,0,0
28,weekday,14487,,,,,shp_1_27,0,0
28,weekday,14488,,,,,shp_1_27,0,0
28,weekday,14489,,,,,shp_1_27,0,0
3,weekday,1449,,,,,shp_1_25,0,0
28,weekday,14490,,,,,shp_1_27,0,0
28,weekday,14491,,,,,shp_1_27,0,0
28,weekday,14492,,,,,shp_1_27,0,0
28,weekday,14493,,,,,shp_1_27,0,0
28,weekday,14494,,,,,shp_1_27,0,0
28,weekday,14495,,,,,shp_1_27,0,0
28,weekday,14496,,,,,shp_1_27,0,0
28,weekday,14497,,,,,shp_1_27,0,0
28,weekday,14498,,,,,shp_1_27,0,0
28,weekday,14499,,,,,shp_1_27,0,0
3,weekday,1450,,,,,shp_1_25,0,0
28,weekday,14500,,,,,shp_1_27,0,0
28,weekday,14501,,,,,shp_1_27,0,0
28,weekday,14502,,,,,shp_1_27,0,0
28,weekday,14503,,,,,shp_1_27,0,0
28,weekday,14504,,,,,shp_1_27,0,0
28,weekday,14505,,,,,shp_1_27,0,0
28,weekday,14506,,,,,shp_1_27,0,0
28,weekday,14507,,,,,shp_1_27,0,0
28,weekday,14508,,,,,shp_1_27,0,0
28,weekday,14509,,,,,shp_1_27,0,0
3,weekday,1451,,,,,shp_1_25,0,0
28,weekday,14510,,,,,shp_1_27,0,0
28,weekday,14511,,,,,shp_1_27,0,0
28,weekday,14512,,,,,shp_1_27,0,0
28,weekday,14513,,,,,shp_1_27,0,0
28,weekday,14514,,,,,shp_1_27,0,0
28,weekday,14515,,,,,shp_1_27,0,0
28,weekday,14516,,,,,shp_1_27,0,0
28,weekday,14517,,,,,shp_1_27,0,0
28,weekday,14518,,,,,shp_1_27,0,0
28,weekday,14519,,,,,shp_1_27,0,0
3,weekday,1452,,,,,shp_1_25,0,0
28,weekday,14520,,,,,shp_1_27,0,0
28,weekday,14521,,,,,shp_1_27,0,0
28,weekday,14522,,,,,shp_1_27,0,0
28,weekday,14523,,,,,shp_1_27,0,0
28,weekday,14524,,,,,shp_1_27,0,0
28,weekday,14525,,,,,shp_1_27,0,0
28,weekday,14526,,,,,shp_1_27,0,0
28,weekday,14527,,,,,shp_1_27,0,0
28,weekday,14528,,,,,shp_1_27,0,0
28,weekday,14529,,,,,shp_1_27,0,0
3,weekday,1453,,,,,shp_1_25,0,0
28,weekday,14530,,,,,shp_1_27,0,0
28,weekday,14531,,,,,shp_1_27,0,0
28,weekday,14532,,,,,shp_1_27,0,0
28,weekday,14533,,,,,shp_1_27,0,0
28,weekday,14534,,,,,shp_1_27,0,0
28,weekday,14535,,,,,shp_1_27,0,0
28,weekday,14536,,,,,shp_1_27,0,0
28,weekday,14537,,,,,shp_1_27,0,0
28,weekday,14538,,,,,shp_1_27,0,0
28,weekday,14539,,,,,shp_1_27,0,0
3,weekday,1454,,,,,shp_1_25,0,0
28,weekday,14540,,,,,shp_1_27,0,0
28,weekday,14541,,,,,shp_1_27,0,0
28,weekday,14542,,,,,shp_1_27,0,0
28,weekday,14543,,,,,shp_1_27,0,0
28,weekday,14544,,,,,shp_1_27,0,0
28,weekday,14545,,,,,shp_1_27,0,0
28,weekday,14546,,,,,shp_1_27,0,0
28,weekday,14547,,,,,shp_1_27,0,0
28,weekday,14548,,,,,shp_1_27,0,0
28,weekday,14549,,,,,shp_1_27,0,0
3,weekday,1455,,,,,shp_1_25,0,0
28,weekday,14550,,,,,shp_1_27,0,0
28,weekday,14551,,,,,shp_1_27,0,0
28,weekday,14552,,,,,shp_1_27,0,0
28,weekday,14553,,,,,shp_1_27,0,0
28,weekday,14554,,,,,shp_1_27,0,0
28,weekday,14555,,,,,shp_1_27,0,0
28,weekday,14556,,,,,shp_1_27,0,0
28,weekday,14557,,,,,shp_1_27,0,0
28,weekday,14558,,,,,shp_1_27,0,0
28,weekday,14559,,,,,shp_1_27,0,0
3,weekday,1456,,,,,shp_1_25,0,0
28,weekday,14560,,,,,shp_1_27,0,0
28,weekday,14561,,,,,shp_1_27,0,0
28,weekday,14562,,,,,shp_1_27,0,0
28,weekday,14563,,,,,shp_1_27,0,0
28,weekday,14564,,,,,shp_1_27,0,0
28,weekday,14565,,,,,shp_1_27,0,0
28,weekday,14566,,,,,shp_1_27,0,0
28,weekday,14567,,,,,shp_1_27,0,0
28,weekday,14568,,,,,shp_1_27,0,0
28,weekday,14569,,,,,shp_1_27,0,0
3,weekday,1457,,,,,shp_1_25,0,0
28,weekday,14570,,,,,shp_1_27,0,0
28,weekday,14571,,,,,shp_1_27,0,0
28,weekday,14572,,,,,shp_1_27,0,0
28,weekday,14573,,,,,shp_1_27,0,0
28,weekday,14574,,,,,shp_1_27,0,0
28,weekday,14575,,,,,shp_1_27,0,0
28,weekday,14576,,,,,shp_1_27,0,0
28,weekday,14577,,,,,shp_1_27,0,0
28,weekday,14578,,,,,shp_1_27,0,0
3,weekday,1458,,,,,shp_1_25,0,0
3,weekday,1459,,,,,shp_1_25,0,0
3,weekday,1460,,,,,shp_1_25,0,0
3,weekday,1461,,,,,shp_1_25,0,0
3,weekday,1462,,,,,shp_1_25,0,0
3,weekday,1463,,,,,shp_1_25,0,0
3,weekday,1464,,,,,shp_1_25,0,0
3,weekday,1465,,,,,shp_1_25,0,0
3,weekday,1466,,,,,shp_1_25,0,0
3,weekday,1467,,,,,shp_1_25,0,0
3,weekday,1468,,,,,shp_1_25,0,0
3,weekday,1469,,,,,shp_1_25,0,0
3,weekday,1470,,,,,shp_1_25,0,0
3,weekday,1471,,,,,shp_1_25,0,0
3,weekday,1472,,,,,shp_1_25,0,0
3,weekday,1473,,,,,shp_1_25,0,0
3,weekday,1474,,,,,shp_1_25,0,0
3,weekday,1475,,,,,shp_1_25,0,0
3,weekday,1476,,,,,shp_1_25,0,0
3,weekday,1477,,,,,shp_1_25,0,0
3,weekday,1478,,,,,shp_1_25,0,0
3,weekday,1479,,,,,shp_1_25,0,0
3,weekday,1480,,,,,shp_1_25,0,0
3,weekday,1481,,,,,shp_1_25,0,0
29,weekday,14810,,,,,shp_1_35,0,0
29,weekday,14811,,,,,shp_1_35,0,0
29,weekday,14812,,,,,shp_1_35,0,0
29,weekday,14813,,,,,shp_1_35,0,0
29,weekday,14814,,,,,shp_1_35,0,0
29,weekday,14815,,,,,shp_1_35,0,0
29,weekday,14816,,,,,shp_1_35,0,0
29,weekday,14817,,,,,shp_1_35,0,0
29,weekday,14818,,,,,shp_1_35,0,0
29,weekday,14819,,,,,shp_1_35,0,0
3,weekday,1482,,,,,shp_1_25,0,0
29,weekday,14820,,,,,shp_1_35,0,0
29,weekday,14821,,,,,shp_1_35,0,0
29,weekday,14822,,,,,shp_1_35,0,0
29,weekday,14823,,,,,shp_1_35,0,0
29,weekday,14824,,,,,shp_1_35,0,0
29,weekday,14825,,,,,shp_1_35,0,0
29,weekday,14826,,,,,shp_1_35,0,0
29,weekday,14827,,,,,shp_1_35,0,0
29,weekday,14828,,,,,shp_1_35,0,0
29,weekday,14829,,,,,shp_1_35,0,0
3,weekday,1483,,,,,shp_1_25,0,0
29,weekday,14830,,,,,shp_1_35,0,0
29,weekday,14831,,,,,shp_1_35,0,0
29,weekday,14832,,,,,shp_1_35,0,0
29,weekday,14833,,,,,shp_1_35,0,0
29,weekday,14834,,,,,shp_1_35,0,0
